Symbol,Date,Open,High,Low,Close,Percent Change,Volume,52High,52Low,Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
MATRI,2026-03-22,1008.0,1048.5,990.1,1029.9,2.17,8713.0,1347.0,904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBJC,2026-03-22,322.9,325.0,312.0,320.0,-0.9,164848.0,371.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBL,2026-03-22,271.9,280.0,264.0,276.0,1.51,957510.0,280.0,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBLD87,2026-03-22,1128.0,1128.0,1128.0,1128.0,0.0,430.0,1169.0,1021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBLEF,2026-03-22,10.33,10.53,10.33,10.41,0.77,26750.0,10.69,8.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCHL,2026-03-22,434.4,434.4,421.5,427.0,-1.7,10822.0,641.0,392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDB,2026-03-22,675.0,675.0,663.0,666.0,-1.33,49542.0,729.7,530.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEHL,2026-03-22,488.0,488.0,464.0,472.0,-3.28,42956.0,582.0,372.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEL,2026-03-22,311.0,311.0,300.0,302.1,-2.86,82554.0,350.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEN,2026-03-22,639.5,647.6,623.1,630.0,-1.49,82732.0,683.4,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERO,2026-03-22,759.9,802.0,756.0,795.0,4.62,62352.0,1000.0,668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MFIL,2026-03-22,838.0,861.2,838.0,851.9,1.66,332480.0,918.0,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHCL,2026-03-22,393.2,398.0,390.0,394.0,0.2,30515.0,550.0,325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHL,2026-03-22,563.0,572.0,552.0,554.8,-1.46,61723.0,751.0,445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHNL,2026-03-22,322.0,324.0,304.6,317.9,-1.27,147712.0,324.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKCL,2026-03-22,1400.0,1428.0,1390.3,1427.0,1.93,10261.0,1900.0,1333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKHC,2026-03-22,368.3,368.3,350.0,358.0,-2.8,102849.0,546.0,310.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKHL,2026-03-22,809.8,842.0,795.0,818.0,1.01,9680.0,1027.0,652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKJC,2026-03-22,536.1,550.0,536.1,542.1,1.12,58236.0,635.0,475.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBBL,2026-03-22,1383.9,1411.0,1360.0,1395.0,0.8,14210.0,1782.0,1285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBL,2026-03-22,405.0,418.0,405.0,412.0,1.73,195252.0,468.6,348.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBLD89,2026-03-22,1212.1,1305.0,1212.1,1305.0,7.66,169.0,1350.0,1159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBS,2026-03-22,1528.0,1571.0,1490.0,1550.0,1.44,3929.0,1900.0,1395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBSL,2026-03-22,1958.2,1960.0,1895.0,1960.0,0.09,3312.0,2435.5,1808.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMF1,2026-03-22,9.5,9.88,9.5,9.88,4.0,241871.0,9.95,8.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMKJL,2026-03-22,581.0,604.4,573.3,582.5,0.26,18260.0,732.9,528.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNBBL,2026-03-22,408.0,411.0,405.0,408.0,0.0,239204.0,503.0,340.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNMF1,2026-03-22,9.57,10.0,9.57,9.84,2.82,69220.0,10.11,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPFL,2026-03-22,723.0,735.0,711.0,725.0,0.28,99793.0,735.0,491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSHL,2026-03-22,824.0,824.0,800.0,800.0,-2.91,5503.0,979.0,782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSLB,2026-03-22,1340.0,1391.0,1325.0,1386.0,3.43,9945.0,1710.0,1130.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NABBC,2026-03-22,1500.0,1588.0,1450.0,1478.0,-1.47,27219.0,2040.0,662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NABIL,2026-03-22,545.0,545.9,537.0,542.1,-0.53,178526.0,562.0,471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NADEP,2026-03-22,805.0,871.0,805.0,864.7,7.42,20768.0,1046.0,696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBF2,2026-03-22,10.0,10.18,10.0,10.08,0.8,39800.0,11.1,8.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBF3,2026-03-22,9.85,9.95,9.75,9.87,0.2,92012.0,10.67,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBL,2026-03-22,280.0,285.0,278.0,282.6,0.93,366175.0,313.0,225.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBLD82,2026-03-22,1080.0,1080.0,1080.0,1080.0,0.0,507.0,1150.0,1042.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBLD87,2026-03-22,1060.0,1124.0,1060.0,1124.0,6.04,276.0,1150.0,1010.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCCD86,2026-03-22,1120.0,1165.2,1120.0,1165.2,4.04,211.0,1230.0,1052.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NESDO,2026-03-22,1631.9,1658.0,1586.0,1645.0,0.8,5236.0,1894.0,1380.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFS,2026-03-22,674.5,684.0,665.1,684.0,1.41,50988.0,851.0,576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGPL,2026-03-22,473.1,484.9,467.0,484.0,2.3,1533718.0,484.9,254.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHDL,2026-03-22,689.0,690.0,677.0,680.0,-1.31,9662.0,882.3,623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHPC,2026-03-22,318.2,325.3,305.0,315.0,-1.01,2477027.0,327.4,178.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBD2082,2026-03-22,1020.0,1020.0,1020.0,1020.0,0.0,310.0,1170.0,1014.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBD84,2026-03-22,1070.0,1070.0,1056.1,1056.1,-1.3,50.0,1130.0,1013.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBLGF,2026-03-22,9.3,9.69,8.65,9.46,1.72,265400.0,11.03,7.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBLSTF,2026-03-22,9.4,9.66,9.4,9.6,2.13,45400.0,10.08,7.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBSF2,2026-03-22,9.48,9.74,9.45,9.74,2.74,135248.0,10.52,8.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICA,2026-03-22,370.0,390.0,367.1,389.0,5.14,515134.0,428.4,304.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICAD2091,2026-03-22,1064.0,1064.0,1063.6,1064.0,0.0,75.0,1102.6,1005.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICAD85/86,2026-03-22,1181.0,1181.0,1153.0,1157.4,-2.0,253.0,1190.0,1060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICBF,2026-03-22,10.16,11.17,9.58,9.58,-5.71,20900.0,11.17,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICD88,2026-03-22,1087.2,1127.0,1087.2,1127.0,3.66,120.0,1153.0,1019.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICFC,2026-03-22,9.31,9.7,9.31,9.63,3.44,23970.0,10.4,8.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICGF2,2026-03-22,9.5,9.82,9.5,9.64,1.47,43850.0,9.98,8.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICL,2026-03-22,535.0,553.0,529.8,550.2,2.84,84685.0,865.0,483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICLBSL,2026-03-22,619.0,671.0,616.0,666.0,7.59,134401.0,764.0,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICSF,2026-03-22,9.45,9.72,9.45,9.6,1.59,43963.0,9.99,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFRA,2026-03-22,295.0,297.8,292.0,295.0,0.0,662537.0,328.1,249.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFRAGED,2026-03-22,1034.1,1034.1,1034.1,1034.1,0.0,25.0,1137.2,948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIL,2026-03-22,665.0,678.3,665.0,677.0,1.8,23694.0,783.9,562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIMB,2026-03-22,227.4,231.0,223.1,227.0,-0.18,714388.0,247.0,184.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIMBD90,2026-03-22,1188.0,1267.0,1187.5,1267.0,6.65,282.0,1425.0,1115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIMBPO,2026-03-22,167.0,174.9,166.1,172.0,2.99,28856.0,184.5,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLG,2026-03-22,714.0,730.0,701.0,720.1,0.85,58733.0,976.2,655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLIC,2026-03-22,844.5,848.0,828.0,840.1,-0.52,181028.0,890.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLICL,2026-03-22,620.0,637.5,620.0,632.0,1.94,58600.0,691.0,539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMB,2026-03-22,264.9,271.4,261.0,269.8,1.85,290873.0,283.0,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMB50,2026-03-22,10.5,10.62,10.4,10.59,0.86,70100.0,11.93,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBD2085,2026-03-22,1165.0,1165.0,1165.0,1165.0,0.0,25.0,1188.0,1076.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBD87/88,2026-03-22,1090.0,1125.0,1090.0,1125.0,3.21,373.0,1196.4,1017.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBD89/90,2026-03-22,1225.0,1289.0,1221.0,1289.0,5.22,275.0,1336.0,1145.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBHF2,2026-03-22,9.7,9.93,9.7,9.91,2.16,910717.0,10.03,8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBMF,2026-03-22,708.9,748.9,700.0,738.8,4.22,32163.0,835.0,596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMFBS,2026-03-22,1167.0,1230.0,1167.0,1215.0,4.11,22022.0,1504.0,1086.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMIC,2026-03-22,1370.0,1372.0,1350.2,1363.9,-0.45,11611.0,2703.3,302.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMLBBL,2026-03-22,663.0,694.9,658.0,688.9,3.91,140163.0,807.0,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRIC,2026-03-22,1300.0,1300.0,1275.0,1288.0,-0.92,71116.0,1842.0,1146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRM,2026-03-22,450.0,459.0,446.0,454.0,0.89,74078.0,590.0,390.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRN,2026-03-22,1525.0,1540.0,1500.0,1529.0,0.26,130726.0,2444.0,1327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSIF2,2026-03-22,10.8,11.1,10.8,10.95,1.39,5511.0,11.93,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSY,2026-03-22,9.55,9.8,9.46,9.75,2.09,35620.0,10.19,9.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTC,2026-03-22,895.0,909.9,895.0,909.9,1.66,67464.0,942.5,762.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUBL,2026-03-22,725.0,760.0,720.0,749.0,3.31,70049.0,854.4,650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWCL,2026-03-22,889.9,918.7,889.9,914.0,2.71,22945.0,1045.0,740.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYADI,2026-03-22,456.0,464.0,437.0,458.5,0.55,67392.0,663.9,354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OHL,2026-03-22,740.0,769.0,740.0,764.0,3.24,12572.0,1049.5,633.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMPL,2026-03-22,1334.0,1380.0,1334.0,1352.1,1.36,14891.0,2167.2,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD85,2026-03-22,1103.0,1121.0,1103.0,1121.0,1.63,175.0,1150.0,1027.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD88,2026-03-22,1219.0,1219.0,1200.0,1200.0,-1.56,537.0,1274.0,1096.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBLD84,2026-03-22,1116.0,1130.0,1116.0,1130.0,1.25,500.0,1150.0,1062.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBLD86,2026-03-22,1147.5,1147.5,1147.5,1147.5,0.0,92.0,1189.0,1100.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBLD87,2026-03-22,1091.5,1091.5,1091.5,1091.5,0.0,25.0,1147.0,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCBL,2026-03-22,264.0,271.0,261.3,269.0,1.89,428251.0,290.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFL,2026-03-22,409.9,436.4,409.9,436.0,6.37,113179.0,475.5,352.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHCL,2026-03-22,345.0,349.0,330.1,335.9,-2.64,421086.0,649.0,249.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMHPL,2026-03-22,405.9,405.9,390.0,393.9,-2.96,142386.0,468.0,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMLI,2026-03-22,515.0,528.8,515.0,526.0,2.14,36469.0,589.6,445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPCL,2026-03-22,442.0,442.0,420.2,423.5,-4.19,147626.0,442.0,284.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPL,2026-03-22,409.0,409.0,397.0,397.0,-2.93,154341.0,569.2,263.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRIN,2026-03-22,777.7,785.0,765.0,780.0,0.3,25607.0,960.3,630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROFL,2026-03-22,495.0,512.0,488.0,505.0,2.02,72612.0,589.2,421.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRSF,2026-03-22,11.57,11.89,11.57,11.72,1.3,146800.0,12.05,9.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRVU,2026-03-22,227.7,233.3,223.3,231.0,1.45,1057642.0,250.9,179.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSF,2026-03-22,11.55,12.01,11.55,12.0,3.9,346550.0,12.01,9.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PURE,2026-03-22,1017.0,1020.0,987.0,1007.0,-0.98,28704.0,1327.9,289.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RADHI,2026-03-22,866.9,910.0,866.9,877.3,1.2,289526.0,940.0,373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAWA,2026-03-22,730.0,730.0,709.0,725.0,-0.68,6574.0,913.8,686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBBD2088,2026-03-22,1055.0,1070.0,1055.0,1070.0,1.42,383.0,1100.0,967.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBBF40,2026-03-22,9.41,10.0,9.41,9.82,4.36,7750.0,10.11,8.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCL,2026-03-22,15500.0,15950.0,15500.0,15950.0,2.9,904.0,16900.0,14251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCLPO,2026-03-22,12700.1,12900.0,12700.0,12900.0,1.57,316.0,13530.0,11025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFPL,2026-03-22,420.0,427.9,414.0,417.0,-0.71,192499.0,785.0,306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHGCL,2026-03-22,344.8,344.8,320.5,335.0,-2.84,299032.0,601.0,217.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHPL,2026-03-22,324.0,325.0,308.0,313.3,-3.3,167129.0,457.0,252.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIDI,2026-03-22,364.0,368.9,350.1,355.1,-2.45,1347686.0,380.1,203.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RLFL,2026-03-22,496.7,505.9,488.1,501.7,1.01,93798.0,576.0,398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMF1,2026-03-22,9.63,10.01,9.63,10.01,3.95,63872.0,11.4,8.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMF2,2026-03-22,10.12,10.35,10.12,10.35,2.27,6070.0,10.58,8.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNLI,2026-03-22,495.0,510.0,495.0,504.0,1.82,115500.0,561.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSDC,2026-03-22,696.0,741.5,690.0,733.9,5.45,106345.0,880.0,578.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSML,2026-03-22,1235.0,1375.1,1235.0,1375.1,11.34,375.0,1375.1,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSY,2026-03-22,10.3,10.55,10.25,10.55,2.43,97308.0,10.6,8.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RURU,2026-03-22,692.0,692.0,679.0,689.0,-0.43,21224.0,853.0,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SABBL,2026-03-22,1416.3,1527.4,1416.3,1527.4,7.84,48701.0,1527.4,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SADBL,2026-03-22,458.0,461.0,448.0,460.0,0.44,243594.0,526.5,376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAGAR,2026-03-22,1964.9,1966.0,1932.0,1947.0,-0.91,18028.0,2439.0,319.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAGF,2026-03-22,10.2,10.22,10.0,10.22,0.2,69320.0,11.31,8.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAHAS,2026-03-22,630.0,633.0,618.4,623.5,-1.03,224523.0,705.0,483.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAIL,2026-03-22,1330.0,1377.0,1310.0,1310.0,-1.5,86700.0,1690.0,301.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALICO,2026-03-22,632.0,646.9,621.0,646.8,2.34,24108.0,765.9,570.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAND2085,2026-03-22,1144.4,1144.4,1144.4,1144.4,0.0,100.0,1189.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANIMA,2026-03-22,357.6,369.2,357.0,366.6,2.52,309134.0,391.0,294.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANVI,2026-03-22,838.0,838.0,816.0,818.0,-2.39,25201.0,1060.0,359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAPDBL,2026-03-22,886.9,947.9,886.9,938.7,5.84,123606.0,1284.0,686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SARBTM,2026-03-22,910.0,934.0,903.0,917.8,0.86,92611.0,1048.0,760.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBCF,2026-03-22,9.85,9.97,9.69,9.72,-1.32,88510.0,12.03,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBD87,2026-03-22,1071.1,1117.0,1071.1,1117.0,4.29,370.0,1139.0,1019.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBD89,2026-03-22,1230.0,1230.0,1230.0,1230.0,0.0,100.0,1260.0,1112.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBI,2026-03-22,430.0,434.0,425.0,433.7,0.86,161652.0,452.0,363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBIBD86,2026-03-22,1123.0,1158.0,1123.0,1158.0,3.12,161.0,1222.0,1050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBID2090,2026-03-22,1082.9,1085.0,1082.9,1085.0,0.19,557.0,1107.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBID89,2026-03-22,1157.0,1193.0,1157.0,1193.0,3.11,135.0,1266.0,1048.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBL,2026-03-22,407.0,419.0,407.0,411.1,1.01,255990.0,419.0,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBLD2091,2026-03-22,1100.0,1102.0,1090.0,1102.0,0.18,901.0,1150.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCB,2026-03-22,670.0,679.0,662.5,673.0,0.45,38779.0,712.6,594.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCBD,2026-03-22,1117.0,1198.0,1117.0,1198.0,7.25,300.0,1236.0,1068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
