Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Signal
SIKLES,2024-11-10,,,,724.0,,,Buy
SINDU,2025-12-21,800.0,800.0,718.2,0.0,-100.0,71083.0,
SINDU,2025-08-04,,,,815.74,,,Sell
SINDU,2025-07-31,,,,859.22,,,Buy
SINDU,2025-07-20,,,,862.48,,,Sell
SINDU,2025-07-17,,,,874.22,,,Buy
SINDU,2025-07-14,,,,849.53,,,Sell
SINDU,2025-06-30,,,,818.49,,,Buy
SINDU,2025-06-11,,,,847.32,,,Sell
SINDU,2025-06-09,,,,882.0,,,Buy
SINDU,2025-06-05,,,,848.16,,,Sell
SINDU,2025-05-21,,,,921.11,,,Buy
SINDU,2025-04-13,,,,1091.78,,,Sell
SINDU,2025-04-01,,,,1138.73,,,Buy
SINDU,2025-03-25,,,,1062.2,,,Sell
SINDU,2025-03-23,,,,1149.55,,,Buy
SINDU,2025-03-10,,,,1115.0,,,Sell
SINDU,2025-02-27,,,,1154.9,,,Buy
SINDU,2025-02-18,,,,1052.0,,,Sell
SINDU,2025-02-12,,,,1134.0,,,Buy
SINDU,2025-02-05,,,,1068.0,,,Sell
SINDU,2025-01-06,,,,869.0,,,Buy
SINDU,2024-12-16,,,,909.0,,,Sell
SJCL,2025-12-21,287.0,287.0,282.1,0.0,-100.0,16121.0,
SJCL,2025-07-30,,,,325.8,,,Sell
SJCL,2025-07-17,,,,327.07,,,Buy
SJCL,2025-07-07,,,,317.39,,,Sell
SJCL,2025-07-02,,,,326.97,,,Buy
SJCL,2025-06-22,,,,324.2,,,Sell
SJCL,2025-06-08,,,,322.01,,,Buy
SJCL,2025-05-13,,,,325.85,,,Sell
SJCL,2025-05-07,,,,340.69,,,Buy
SJCL,2025-05-04,,,,326.1,,,Sell
SJCL,2025-04-29,,,,328.5,,,Buy
SJCL,2025-04-28,,,,325.21,,,Sell
SJCL,2025-04-27,,,,328.69,,,Buy
SJCL,2025-04-23,,,,323.33,,,Sell
SJCL,2025-04-15,,,,324.77,,,Buy
SJCL,2025-03-10,,,,350.0,,,Sell
SJCL,2025-03-09,,,,364.0,,,Buy
SJCL,2025-03-05,,,,353.0,,,Sell
SJCL,2025-02-27,,,,356.0,,,Buy
SJCL,2025-02-10,,,,359.0,,,Sell
SJCL,2025-01-22,,,,359.9,,,Buy
SJCL,2025-01-21,,,,355.2,,,Sell
SJCL,2025-01-06,,,,356.9,,,Buy
SJCL,2024-12-09,,,,364.1,,,Sell
SJLIC,2025-12-21,486.6,486.6,455.0,0.0,-100.0,184799.0,
SJLIC,2025-08-27,,,,444.39,,,Buy
SJLIC,2025-07-30,,,,459.49,,,Sell
SJLIC,2025-06-30,,,,427.59,,,Buy
SJLIC,2025-06-02,,,,436.18,,,Sell
SJLIC,2025-05-21,,,,441.2,,,Buy
SJLIC,2025-05-14,,,,433.02,,,Sell
SJLIC,2025-05-07,,,,441.68,,,Buy
SJLIC,2025-04-21,,,,443.55,,,Sell
SJLIC,2025-04-15,,,,447.05,,,Buy
SJLIC,2025-04-07,,,,442.9,,,Sell
SJLIC,2025-04-02,,,,448.1,,,Buy
SJLIC,2025-03-09,,,,462.0,,,Sell
SJLIC,2025-02-20,,,,464.1,,,Buy
SJLIC,2025-02-11,,,,455.5,,,Sell
SJLIC,2025-02-02,,,,460.1,,,Buy
SJLIC,2025-01-28,,,,447.2,,,Sell
SJLIC,2025-01-21,,,,451.0,,,Buy
SJLIC,2025-01-13,,,,444.0,,,Sell
SJLIC,2025-01-06,,,,453.1,,,Buy
SJLIC,2024-12-08,,,,475.0,,,Sell
SJLIC,2024-11-27,,,,491.0,,,Buy
SJLIC,2024-11-17,,,,492.0,,,Sell
SKBBL,2025-12-21,899.0,899.0,885.3,0.0,-100.0,15419.0,
SKBBL,2025-08-25,,,,932.44,,,Buy
SKBBL,2025-08-03,,,,896.38,,,Sell
SKBBL,2025-06-29,,,,794.92,,,Buy
SKBBL,2025-06-17,,,,790.41,,,Sell
SKBBL,2025-06-16,,,,796.85,,,Buy
SKBBL,2025-06-03,,,,800.16,,,Sell
SKBBL,2025-05-15,,,,797.99,,,Buy
SKBBL,2025-05-14,,,,791.55,,,Sell
SKBBL,2025-05-07,,,,802.87,,,Buy
SKBBL,2025-04-24,,,,790.26,,,Sell
SKBBL,2025-04-10,,,,798.94,,,Buy
SKBBL,2025-03-09,,,,842.0,,,Sell
SKBBL,2025-02-17,,,,830.0,,,Buy
SKBBL,2025-02-16,,,,817.0,,,Sell
SKBBL,2025-02-02,,,,823.0,,,Buy
SKBBL,2025-01-01,,,,810.0,,,Sell
SKBBL,2024-12-24,,,,929.0,,,Buy
SKBBL,2024-12-05,,,,933.2,,,Sell
SKBBL,2024-12-03,,,,945.0,,,Buy
SKBBL,2024-12-01,,,,929.0,,,Sell
SKBBL,2024-11-27,,,,949.8,,,Buy
SKBBL,2024-11-21,,,,935.0,,,Sell
SKBBL,2024-11-10,,,,944.0,,,Buy
SKBBL,2024-11-06,,,,933.0,,,Sell
SLBBL,2025-12-21,930.0,944.9,920.1,0.0,-100.0,26736.0,
SLBBL,2025-08-04,,,,1048.89,,,Sell
SLBBL,2025-06-29,,,,874.87,,,Buy
SLBBL,2025-06-19,,,,855.63,,,Sell
SLBBL,2025-06-17,,,,880.85,,,Buy
SLBBL,2025-06-05,,,,883.74,,,Sell
SLBBL,2025-05-21,,,,875.96,,,Buy
SLBBL,2025-05-14,,,,836.56,,,Sell
SLBBL,2025-05-08,,,,865.49,,,Buy
SLBBL,2025-04-23,,,,960.24,,,Sell
SLBBL,2025-04-16,,,,977.08,,,Buy
SLBBL,2025-04-02,,,,972.64,,,Sell
SLBBL,2025-03-26,,,,986.96,,,Buy
SLBBL,2025-03-03,,,,1001.1,,,Sell
SLBBL,2025-02-13,,,,1013.2,,,Buy
SLBSL,2025-12-21,1292.0,1304.0,1282.0,0.0,-100.0,1113.0,
SLBSL,2025-08-27,,,,1523.75,,,Sell
SLBSL,2025-08-21,,,,1573.13,,,Buy
SLBSL,2025-08-11,,,,1523.63,,,Sell
SLBSL,2025-08-07,,,,1577.91,,,Buy
SLBSL,2025-07-30,,,,1562.34,,,Sell
SLBSL,2025-06-29,,,,1359.88,,,Buy
SLBSL,2025-05-28,,,,1481.79,,,Sell
SLBSL,2025-05-25,,,,1573.21,,,Buy
SLBSL,2025-03-19,,,,2152.0,,,Sell
SLBSL,2025-03-16,,,,2390.0,,,Buy
SLBSL,2025-03-11,,,,2265.0,,,Sell
SLBSL,2025-03-05,,,,2388.0,,,Buy
SLBSL,2025-02-10,,,,2359.9,,,Sell
SLBSL,2025-01-22,,,,1998.1,,,Buy
SLBSL,2025-01-09,,,,1915.0,,,Sell
SLBSL,2024-12-18,,,,1771.0,,,Buy
SLBSL,2024-12-11,,,,1710.0,,,Sell
SLBSL,2024-12-10,,,,1825.0,,,Buy
SLBSL,2024-12-09,,,,1725.0,,,Sell
SLBSL,2024-12-04,,,,1800.0,,,Buy
SLBSL,2024-12-03,,,,1693.0,,,Sell
SLBSL,2024-11-10,,,,1399.0,,,Buy
SMATA,2025-12-21,805.0,805.0,790.5,0.0,-100.0,4102.0,
SMATA,2025-08-28,,,,980.92,,,Buy
SMATA,2025-08-05,,,,1077.9,,,Sell
SMATA,2025-06-25,,,,775.2,,,Buy
SMATA,2025-06-23,,,,762.75,,,Sell
SMATA,2025-06-17,,,,791.78,,,Buy
SMATA,2025-06-03,,,,768.76,,,Sell
SMATA,2025-05-21,,,,770.36,,,Buy
SMATA,2025-04-21,,,,822.29,,,Sell
SMATA,2025-04-15,,,,831.44,,,Buy
SMATA,2025-04-07,,,,814.21,,,Sell
SMATA,2025-04-01,,,,834.01,,,Buy
SMATA,2025-03-04,,,,880.0,,,Sell
SMATA,2025-03-02,,,,918.0,,,Buy
SMATA,2025-02-24,,,,898.1,,,Sell
SMATA,2025-02-16,,,,913.6,,,Buy
SMATA,2025-02-12,,,,888.0,,,Sell
SMATA,2025-01-21,,,,849.0,,,Buy
SMATA,2025-01-13,,,,819.0,,,Sell
SMATA,2025-01-06,,,,833.0,,,Buy
SMATA,2024-12-31,,,,820.0,,,Sell
SMATA,2024-12-29,,,,839.0,,,Buy
SMATA,2024-12-04,,,,890.0,,,Sell
SMATA,2024-12-03,,,,918.0,,,Buy
SMATA,2024-11-24,,,,905.0,,,Sell
SMB,2025-12-21,1980.0,1990.0,1950.1,0.0,-100.0,3843.0,
SMB,2025-08-12,,,,2354.93,,,Sell
SMB,2025-08-06,,,,2454.31,,,Buy
SMB,2025-07-31,,,,2379.98,,,Sell
SMB,2025-07-01,,,,2207.21,,,Buy
SMB,2025-05-27,,,,2308.5,,,Sell
SMB,2025-05-22,,,,2356.18,,,Buy
SMB,2025-05-08,,,,2309.99,,,Sell
SMB,2025-05-04,,,,2445.09,,,Buy
SMB,2025-03-04,,,,2799.0,,,Sell
SMB,2025-02-16,,,,2870.0,,,Buy
SMB,2025-02-11,,,,2723.0,,,Sell
SMB,2025-02-06,,,,2770.0,,,Buy
SMB,2025-02-04,,,,2687.0,,,Sell
SMB,2025-01-23,,,,2825.0,,,Buy
SMB,2025-01-01,,,,2905.9,,,Sell
SMB,2024-12-18,,,,3025.0,,,Buy
SMB,2024-12-08,,,,2720.0,,,Sell
SMFBS,2025-12-21,1700.0,1710.0,1679.0,0.0,-100.0,1052.0,
SMFBS,2025-08-13,,,,1840.25,,,Sell
SMFBS,2025-08-06,,,,1939.18,,,Buy
SMFBS,2025-07-31,,,,1833.07,,,Sell
SMFBS,2025-07-01,,,,1742.71,,,Buy
SMFBS,2025-06-11,,,,1719.03,,,Sell
SMFBS,2025-06-10,,,,1789.5,,,Buy
SMFBS,2025-06-04,,,,1721.41,,,Sell
SMFBS,2025-05-18,,,,1738.9,,,Buy
SMFBS,2025-04-17,,,,1864.89,,,Sell
SMFBS,2025-04-10,,,,1898.18,,,Buy
SMFBS,2025-04-03,,,,1860.57,,,Sell
SMFBS,2025-03-30,,,,1920.11,,,Buy
SMFBS,2025-02-25,,,,2020.0,,,Sell
SMFBS,2025-02-12,,,,1985.0,,,Buy
SMFBS,2025-02-05,,,,1955.1,,,Sell
SMFBS,2025-01-22,,,,1952.9,,,Buy
SMFBS,2024-12-16,,,,1998.0,,,Sell
SMH,2025-12-21,748.5,756.0,742.2,0.0,-100.0,570.0,
SMH,2025-08-19,,,,878.45,,,Buy
SMH,2025-08-03,,,,892.67,,,Sell
SMH,2025-07-02,,,,835.0,,,Buy
SMH,2025-06-08,,,,851.22,,,Sell
SMH,2025-06-04,,,,903.0,,,Buy
SMH,2025-05-25,,,,858.08,,,Sell
SMH,2025-05-19,,,,890.0,,,Buy
SMH,2025-04-23,,,,920.85,,,Sell
SMH,2025-04-22,,,,952.0,,,Buy
SMH,2025-04-20,,,,920.38,,,Sell
SMH,2025-04-17,,,,954.31,,,Buy
SMH,2025-03-02,,,,1067.8,,,Sell
SMH,2025-02-27,,,,1081.8,,,Buy
SMH,2025-02-20,,,,1061.0,,,Sell
SMH,2025-02-17,,,,1104.6,,,Buy
SMH,2025-02-13,,,,1069.0,,,Sell
SMH,2025-02-12,,,,1075.0,,,Buy
SMH,2025-02-05,,,,1071.0,,,Sell
SMH,2025-02-02,,,,1100.0,,,Buy
SMH,2025-01-26,,,,1075.5,,,Sell
SMH,2025-01-21,,,,1089.0,,,Buy
SMH,2025-01-20,,,,1077.2,,,Sell
SMH,2025-01-02,,,,1025.0,,,Buy
SMH,2024-12-02,,,,1095.0,,,Sell
SMH,2024-11-28,,,,1153.1,,,Buy
SMH,2024-11-21,,,,1118.0,,,Sell
SMH,2024-11-20,,,,1204.0,,,Buy
SMH,2024-11-19,,,,1130.0,,,Sell
SMH,2024-11-05,,,,1140.7,,,Buy
SMHL,2025-12-21,672.0,680.0,639.3,0.0,-100.0,34495.0,
SMHL,2025-08-05,,,,1069.15,,,Sell
SMHL,2025-07-10,,,,993.36,,,Buy
SMHL,2025-07-08,,,,965.91,,,Sell
SMHL,2025-07-03,,,,1025.85,,,Buy
SMHL,2025-06-30,,,,982.74,,,Sell
SMHL,2025-06-29,,,,995.34,,,Buy
SMHL,2025-06-19,,,,999.74,,,Sell
SMHL,2025-06-17,,,,1050.71,,,Buy
SMHL,2025-06-16,,,,1005.72,,,Sell
SMHL,2025-05-27,,,,937.2,,,Buy
SMHL,2025-05-11,,,,963.69,,,Sell
SMHL,2025-05-08,,,,990.13,,,Buy
SMHL,2025-04-27,,,,971.72,,,Sell
SMHL,2025-04-15,,,,962.45,,,Buy
SMHL,2025-04-09,,,,915.97,,,Sell
SMHL,2025-04-03,,,,963.49,,,Buy
SMHL,2025-02-12,,,,1117.2,,,Sell
SMHL,2025-02-11,,,,1241.3,,,Buy
SMHL,2025-02-10,,,,1169.9,,,Sell
SMHL,2025-02-09,,,,1275.0,,,Buy
SMHL,2025-01-20,,,,1328.4,,,Sell
SMHL,2024-12-22,,,,1052.5,,,Buy
SMHL,2024-12-16,,,,1000.0,,,Sell
SMJC,2025-12-21,494.0,504.0,493.9,0.0,-100.0,5931.0,
SMJC,2025-08-06,,,,608.31,,,Sell
SMJC,2025-07-15,,,,528.21,,,Buy
SMJC,2025-07-14,,,,521.41,,,Sell
SMJC,2025-07-09,,,,530.18,,,Buy
SMJC,2025-07-06,,,,520.52,,,Sell
SMJC,2025-06-29,,,,534.5,,,Buy
SMJC,2025-06-22,,,,519.69,,,Sell
SMJC,2025-06-09,,,,515.91,,,Buy
SMJC,2025-06-02,,,,506.49,,,Sell
SMJC,2025-05-28,,,,517.79,,,Buy
SMJC,2025-04-21,,,,565.7,,,Sell
SMJC,2025-04-17,,,,589.2,,,Buy
SMJC,2025-03-12,,,,647.0,,,Sell
SMJC,2025-02-20,,,,621.0,,,Buy
SMJC,2025-02-13,,,,586.0,,,Sell
SMJC,2025-02-12,,,,596.0,,,Buy
SMJC,2025-02-10,,,,581.0,,,Sell
SMJC,2025-01-06,,,,561.0,,,Buy
SMJC,2024-12-04,,,,564.0,,,Sell
SMJC,2024-12-03,,,,571.0,,,Buy
SMJC,2024-12-01,,,,561.0,,,Sell
SMJC,2024-11-27,,,,584.0,,,Buy
SMJC,2024-11-12,,,,579.9,,,Sell
SMPDA,2025-12-21,891.0,896.9,882.1,0.0,-100.0,2645.0,
SMPDA,2025-08-17,,,,989.84,,,Sell
SMPDA,2025-08-11,,,,1036.69,,,Buy
SMPDA,2025-07-30,,,,1032.57,,,Sell
SMPDA,2025-07-09,,,,943.98,,,Buy
SMPDA,2025-07-08,,,,931.55,,,Sell
SMPDA,2025-06-30,,,,927.89,,,Buy
SMPDA,2025-06-18,,,,930.75,,,Sell
SMPDA,2025-06-16,,,,945.75,,,Buy
SMPDA,2025-06-15,,,,928.6,,,Sell
SMPDA,2025-06-10,,,,947.61,,,Buy
SMPDA,2025-06-04,,,,938.13,,,Sell
SMPDA,2025-05-19,,,,943.43,,,Buy
SMPDA,2025-04-24,,,,947.65,,,Sell
SMPDA,2025-04-13,,,,971.08,,,Buy
SMPDA,2025-04-02,,,,946.0,,,Sell
SMPDA,2025-03-30,,,,956.45,,,Buy
SMPDA,2025-03-23,,,,940.38,,,Sell
SMPDA,2025-03-20,,,,966.52,,,Buy
SMPDA,2025-02-24,,,,992.0,,,Sell
SMPDA,2025-01-28,,,,930.0,,,Buy
SMPDA,2025-01-16,,,,916.0,,,Sell
SMPDA,2025-01-07,,,,948.0,,,Buy
SMPDA,2024-12-08,,,,995.0,,,Sell
SNLI,2025-12-21,515.0,515.2,506.5,0.0,-100.0,223773.0,
SNLI,2025-08-25,,,,474.22,,,Buy
SNLI,2025-07-31,,,,503.9,,,Sell
SNLI,2025-07-01,,,,468.31,,,Buy
SNLI,2025-03-10,,,,700.0,,,Sell
SNLI,2025-01-21,,,,637.0,,,Buy
SNLI,2025-01-12,,,,625.0,,,Sell
SNLI,2025-01-06,,,,640.0,,,Buy
SNLI,2024-12-16,,,,640.0,,,Sell
SNLI,2024-11-27,,,,642.0,,,Buy
SNLI,2024-11-24,,,,619.8,,,Sell
SONA,2025-12-21,420.1,420.1,416.0,0.0,-100.0,24090.0,
SONA,2025-08-28,,,,453.62,,,Sell
SONA,2025-08-27,,,,464.45,,,Buy
SONA,2025-07-31,,,,478.96,,,Sell
SONA,2025-07-15,,,,454.26,,,Buy
SONA,2025-07-14,,,,450.96,,,Sell
SONA,2025-07-09,,,,454.18,,,Buy
SONA,2025-07-08,,,,449.13,,,Sell
SONA,2025-07-01,,,,451.39,,,Buy
SONA,2025-06-22,,,,445.26,,,Sell
SONA,2025-06-15,,,,460.49,,,Buy
SONA,2025-05-27,,,,456.58,,,Sell
SONA,2025-05-22,,,,466.78,,,Buy
SONA,2025-05-14,,,,457.77,,,Sell
SONA,2025-05-07,,,,469.35,,,Buy
SONA,2025-04-27,,,,468.1,,,Sell
SONA,2025-04-15,,,,474.07,,,Buy
SONA,2025-04-07,,,,458.68,,,Sell
SONA,2025-03-30,,,,479.63,,,Buy
SONA,2025-03-09,,,,496.0,,,Sell
SONA,2025-02-17,,,,477.6,,,Buy
SONA,2025-02-09,,,,474.0,,,Sell
SONA,2025-01-20,,,,464.9,,,Buy
SONA,2025-01-12,,,,454.0,,,Sell
SONA,2025-01-06,,,,470.0,,,Buy
SONA,2024-12-29,,,,454.0,,,Sell
SONA,2024-12-23,,,,475.9,,,Buy
SONA,2024-11-28,,,,471.0,,,Sell
SONA,2024-11-27,,,,485.0,,,Buy
SONA,2024-11-19,,,,475.0,,,Sell
SONA,2024-11-10,,,,498.0,,,Buy
SONA,2024-11-06,,,,478.5,,,Sell
SPC,2025-12-21,522.1,537.0,510.0,0.0,-100.0,100708.0,
SPC,2025-08-20,,,,534.49,,,Sell
SPC,2025-08-18,,,,552.93,,,Buy
SPC,2025-08-03,,,,541.97,,,Sell
SPC,2025-07-16,,,,538.17,,,Buy
SPC,2025-07-08,,,,512.33,,,Sell
SPC,2025-06-26,,,,521.5,,,Buy
SPC,2025-06-15,,,,503.45,,,Sell
SPC,2025-06-09,,,,511.8,,,Buy
SPC,2025-05-11,,,,526.92,,,Sell
SPC,2025-05-07,,,,538.58,,,Buy
SPC,2025-04-27,,,,534.37,,,Sell
SPC,2025-04-16,,,,544.51,,,Buy
SPC,2025-04-07,,,,524.82,,,Sell
SPC,2025-04-02,,,,541.53,,,Buy
SPC,2025-02-17,,,,642.0,,,Sell
SPC,2025-01-06,,,,524.0,,,Buy
SPC,2024-12-16,,,,528.0,,,Sell
SPC,2024-12-11,,,,558.7,,,Buy
SPC,2024-12-05,,,,537.1,,,Sell
SPC,2024-12-03,,,,553.0,,,Buy
SPC,2024-12-02,,,,545.0,,,Sell
SPC,2024-11-26,,,,554.0,,,Buy
SPC,2024-11-24,,,,529.0,,,Sell
SPC,2024-11-11,,,,539.0,,,Buy
SPC,2024-11-05,,,,490.0,,,Sell
SPDL,2025-12-21,415.1,419.9,413.0,0.0,-100.0,141734.0,
SPDL,2025-08-27,,,,412.37,,,Buy
SPDL,2025-07-30,,,,416.43,,,Sell
SPDL,2025-07-15,,,,420.36,,,Buy
SPDL,2025-07-03,,,,411.21,,,Sell
SPDL,2025-07-01,,,,427.82,,,Buy
SPDL,2025-06-24,,,,413.89,,,Sell
SPDL,2025-06-08,,,,386.98,,,Buy
SPDL,2025-06-03,,,,358.21,,,Sell
SPDL,2025-05-28,,,,370.94,,,Buy
SPDL,2025-05-14,,,,375.43,,,Sell
SPDL,2025-04-13,,,,329.28,,,Buy
SPDL,2025-03-04,,,,358.0,,,Sell
SPDL,2025-03-02,,,,367.0,,,Buy
SPDL,2025-02-20,,,,356.0,,,Sell
SPDL,2025-01-23,,,,336.1,,,Buy
SPDL,2025-01-15,,,,327.5,,,Sell
SPDL,2025-01-05,,,,331.0,,,Buy
SPDL,2024-12-31,,,,316.0,,,Sell
SPDL,2024-12-24,,,,334.0,,,Buy
SPDL,2024-12-17,,,,324.0,,,Sell
SPDL,2024-11-27,,,,327.9,,,Buy
SPDL,2024-11-19,,,,316.0,,,Sell
SPHL,2025-12-21,561.0,561.0,540.0,0.0,-100.0,9069.0,
SPHL,2025-08-04,,,,679.9,,,Sell
SPHL,2025-07-29,,,,707.13,,,Buy
SPHL,2025-07-28,,,,673.43,,,Sell
SPHL,2025-07-14,,,,658.14,,,Buy
SPHL,2025-07-13,,,,643.13,,,Sell
SPHL,2025-07-08,,,,659.24,,,Buy
SPHL,2025-07-07,,,,633.45,,,Sell
SPHL,2025-07-03,,,,673.51,,,Buy
SPHL,2025-06-17,,,,673.11,,,Sell
SPHL,2025-06-08,,,,683.84,,,Buy
SPHL,2025-05-21,,,,700.0,,,Sell
SPHL,2025-05-19,,,,706.5,,,Buy
SPHL,2025-04-09,,,,762.0,,,Sell
SPHL,2025-03-27,,,,798.7,,,Buy
SPHL,2025-02-09,,,,860.1,,,Sell
SPHL,2025-01-06,,,,812.0,,,Buy
SPHL,2024-12-31,,,,789.0,,,Sell
SPHL,2024-12-11,,,,795.0,,,Buy
SPHL,2024-12-10,,,,767.1,,,Sell
SPHL,2024-12-03,,,,785.0,,,Buy
SPHL,2024-12-02,,,,760.0,,,Sell
SPHL,2024-11-06,,,,673.8,,,Buy
SPHL,2024-11-05,,,,667.0,,,Sell
SPIL,2025-12-21,747.6,747.6,725.0,0.0,-100.0,11397.0,
SPIL,2025-08-27,,,,820.21,,,Buy
SPIL,2025-08-26,,,,814.17,,,Sell
SPIL,2025-08-21,,,,824.06,,,Buy
SPIL,2025-07-31,,,,844.62,,,Sell
SPIL,2025-07-16,,,,840.35,,,Buy
SPIL,2025-07-13,,,,799.11,,,Sell
SPIL,2025-06-30,,,,801.03,,,Buy
SPIL,2025-06-08,,,,815.15,,,Sell
SPIL,2025-06-05,,,,834.99,,,Buy
SPIL,2025-06-04,,,,815.97,,,Sell
SPIL,2025-05-19,,,,813.49,,,Buy
SPIL,2025-05-14,,,,798.36,,,Sell
SPIL,2025-05-11,,,,809.5,,,Buy
SPIL,2025-05-08,,,,807.46,,,Sell
SPIL,2025-05-07,,,,821.74,,,Buy
SPIL,2025-04-22,,,,833.22,,,Sell
SPIL,2025-04-10,,,,835.9,,,Buy
SPIL,2025-03-09,,,,871.0,,,Sell
SPIL,2025-02-20,,,,874.9,,,Buy
SPIL,2025-02-16,,,,828.0,,,Sell
SPL,2025-12-21,835.0,836.5,820.0,0.0,-100.0,2508.0,
SPL,2025-08-25,,,,944.87,,,Buy
SPL,2025-08-07,,,,952.22,,,Sell
SPL,2025-06-30,,,,794.76,,,Buy
SPL,2025-06-26,,,,780.11,,,Sell
SPL,2025-06-24,,,,794.5,,,Buy
SPL,2025-06-15,,,,788.36,,,Sell
SPL,2025-06-11,,,,804.93,,,Buy
SPL,2025-04-22,,,,872.25,,,Sell
SPL,2025-04-21,,,,887.15,,,Buy
SPL,2025-04-10,,,,872.65,,,Sell
SPL,2025-04-01,,,,884.66,,,Buy
SPL,2025-02-13,,,,1001.0,,,Sell
SPL,2025-02-11,,,,1029.0,,,Buy
SPL,2025-02-06,,,,989.0,,,Sell
SPL,2025-01-26,,,,1000.0,,,Buy
SPL,2025-01-23,,,,960.0,,,Sell
SPL,2025-01-19,,,,984.0,,,Buy
SPL,2024-12-31,,,,974.5,,,Sell
SPL,2024-12-19,,,,985.0,,,Buy
SPL,2024-12-18,,,,970.0,,,Sell
SPL,2024-12-17,,,,976.0,,,Buy
SPL,2024-12-16,,,,969.0,,,Sell
SPL,2024-12-04,,,,980.0,,,Buy
SPL,2024-12-02,,,,940.9,,,Sell
SRLI,2025-12-21,400.0,407.0,394.6,0.0,-100.0,52094.0,
SRLI,2025-08-27,,,,407.63,,,Buy
SRLI,2025-07-31,,,,419.38,,,Sell
SRLI,2025-07-02,,,,409.22,,,Buy
SRLI,2025-06-04,,,,405.01,,,Sell
SRLI,2025-05-21,,,,408.89,,,Buy
SRLI,2025-05-13,,,,406.1,,,Sell
SRLI,2025-05-07,,,,414.24,,,Buy
SRLI,2025-04-23,,,,412.06,,,Sell
SRLI,2025-04-17,,,,418.67,,,Buy
SRLI,2025-03-06,,,,445.0,,,Sell
SRLI,2025-02-17,,,,435.0,,,Buy
SRLI,2025-02-10,,,,425.0,,,Sell
SRLI,2025-02-02,,,,435.0,,,Buy
SRLI,2025-01-27,,,,421.1,,,Sell
SRLI,2025-01-21,,,,426.0,,,Buy
SRLI,2025-01-13,,,,417.0,,,Sell
SRLI,2025-01-06,,,,430.0,,,Buy
SRLI,2024-12-01,,,,446.0,,,Sell
SRLI,2024-11-27,,,,454.1,,,Buy
SRLI,2024-11-19,,,,448.0,,,Sell
SSHL,2025-12-21,157.7,157.7,151.6,0.0,-100.0,483593.0,
SSHL,2025-08-03,,,,212.1,,,Sell
SSHL,2025-07-15,,,,255.35,,,Buy
SSHL,2025-07-10,,,,248.01,,,Sell
SSHL,2025-06-18,,,,235.69,,,Buy
SSHL,2025-06-15,,,,229.53,,,Sell
SSHL,2025-06-10,,,,231.96,,,Buy
SSHL,2025-05-13,,,,233.19,,,Sell
SSHL,2025-05-06,,,,236.59,,,Buy
SSHL,2025-05-05,,,,232.69,,,Sell
SSHL,2025-05-04,,,,236.26,,,Buy
SSHL,2025-04-24,,,,230.72,,,Sell
SSHL,2025-04-15,,,,232.53,,,Buy
SSHL,2025-04-13,,,,228.93,,,Sell
SSHL,2025-04-10,,,,232.01,,,Buy
SSHL,2025-04-03,,,,230.23,,,Sell
SSHL,2025-04-02,,,,232.23,,,Buy
SSHL,2025-03-11,,,,239.0,,,Sell
SSHL,2025-02-27,,,,245.9,,,Buy
SSHL,2025-02-20,,,,232.0,,,Sell
SSHL,2025-02-17,,,,238.4,,,Buy
SSHL,2025-02-11,,,,233.5,,,Sell
SSHL,2025-01-22,,,,233.0,,,Buy
SSHL,2025-01-15,,,,225.3,,,Sell
SSHL,2025-01-06,,,,231.4,,,Buy
SSHL,2024-12-16,,,,234.5,,,Sell
SSHL,2024-11-26,,,,237.0,,,Buy
SSHL,2024-11-21,,,,226.2,,,Sell
STC,2025-12-21,5312.1,5399.0,5312.1,0.0,-100.0,1445.0,
STC,2025-08-26,,,,5277.25,,,Buy
STC,2025-08-05,,,,5405.36,,,Sell
STC,2025-06-29,,,,5002.64,,,Buy
STC,2025-05-18,,,,5075.9,,,Sell
STC,2025-05-05,,,,5166.52,,,Buy
STC,2025-04-08,,,,5207.08,,,Sell
STC,2025-04-02,,,,5314.81,,,Buy
STC,2025-03-09,,,,5450.0,,,Sell
STC,2025-02-18,,,,5379.0,,,Buy
STC,2024-12-08,,,,5864.0,,,Sell
STC,2024-11-27,,,,5861.0,,,Buy
STC,2024-11-14,,,,5848.0,,,Sell
SWASTIK,2025-12-21,3159.0,3400.0,2860.2,0.0,-100.0,44290.0,
SWBBL,2025-12-21,775.0,785.0,770.7,0.0,-100.0,2439.0,
SWBBL,2025-08-03,,,,931.77,,,Sell
SWBBL,2025-06-29,,,,815.13,,,Buy
SWBBL,2025-06-22,,,,793.08,,,Sell
SWBBL,2025-06-17,,,,816.51,,,Buy
SWBBL,2025-06-04,,,,815.0,,,Sell
SWBBL,2025-05-21,,,,808.0,,,Buy
SWBBL,2025-05-11,,,,800.71,,,Sell
SWBBL,2025-05-08,,,,815.65,,,Buy
SWBBL,2025-04-20,,,,824.5,,,Sell
SWBBL,2025-04-13,,,,832.0,,,Buy
SWBBL,2025-03-04,,,,884.3,,,Sell
SWBBL,2025-03-02,,,,915.0,,,Buy
SWBBL,2025-02-23,,,,898.0,,,Sell
SWMF,2025-12-21,679.1,679.1,666.0,0.0,-100.0,7477.0,
SWMF,2025-08-03,,,,782.21,,,Sell
SWMF,2025-06-30,,,,714.95,,,Buy
SWMF,2025-06-04,,,,715.64,,,Sell
