Symbol,Date,Open,High,Low,Close,Percent Change,Volume,52High,52Low,Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
DLBS,2026-03-22,1379.0,1417.8,1357.0,1405.0,1.89,2845.0,1684.0,1240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOLTI,2026-03-24,523.2,523.2,511.0,515.0,-1.57,4546.0,719.0,470.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOLTI,2026-03-23,520.0,520.0,506.1,513.0,-1.35,13031.0,719.0,470.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOLTI,2026-03-22,529.0,529.0,514.1,519.0,-1.89,12608.0,737.5,470.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DORDI,2026-03-24,316.0,320.0,311.1,315.7,-0.09,199543.0,450.0,213.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DORDI,2026-03-23,314.0,315.0,306.9,313.0,-0.32,252160.0,450.0,213.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DORDI,2026-03-22,319.5,320.0,310.0,314.0,-1.72,384596.0,450.0,213.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBL,2026-03-24,712.2,716.9,705.3,715.9,0.52,53258.0,780.6,594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBL,2026-03-23,718.0,718.0,708.0,712.0,-0.84,75760.0,780.6,594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBL,2026-03-22,718.0,719.9,714.0,717.8,-0.03,84538.0,780.6,594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLD86,2026-03-24,1090.0,1110.0,1090.0,1110.0,1.83,550.0,1150.0,1015.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLD86,2026-03-23,1080.0,1080.0,1080.0,1079.0,-0.09,30.0,1150.0,1010.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLD86,2026-03-22,1100.0,1100.0,1100.0,1100.0,0.0,55.0,1150.0,1010.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLD91,2026-03-24,1095.0,1116.0,1095.0,1116.0,1.92,95.0,1142.4,994.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLD91,2026-03-22,1116.0,1116.0,1116.0,1116.0,0.0,200.0,1142.4,994.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDBL,2026-03-24,633.7,683.4,622.0,634.9,0.19,27556.0,717.3,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDBL,2026-03-23,635.0,636.0,620.2,621.3,-2.16,77275.0,717.3,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDBL,2026-03-22,634.9,639.0,624.7,632.0,-0.46,64090.0,717.3,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EHPL,2026-03-24,453.0,460.0,450.0,452.0,-0.22,53883.0,730.0,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EHPL,2026-03-23,450.2,454.0,441.2,449.5,-0.16,49939.0,768.0,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EHPL,2026-03-22,465.2,465.2,446.1,449.0,-3.48,148421.0,790.6,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENL,2026-03-24,975.1,977.0,968.0,973.0,-0.22,3011.0,1289.8,866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENL,2026-03-23,967.0,993.0,967.0,975.0,0.83,3185.0,1289.8,866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENL,2026-03-22,950.0,995.0,950.0,976.0,2.74,5256.0,1289.8,866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMDBL,2026-03-24,953.6,953.6,897.3,909.2,-4.66,112190.0,1038.8,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMDBL,2026-03-23,904.9,982.0,877.0,973.0,7.53,201402.0,1038.8,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMDBL,2026-03-22,858.8,902.7,842.0,893.0,3.98,196627.0,1038.8,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOWAD,2026-03-24,1159.9,1159.9,1139.0,1149.8,-0.87,7706.0,1324.4,1012.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOWAD,2026-03-23,1174.0,1174.0,1134.0,1145.0,-2.47,6198.0,1324.4,1012.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOWAD,2026-03-22,1130.0,1152.0,1090.0,1151.0,1.86,13821.0,1324.4,1012.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBD85,2026-03-24,1093.7,1093.7,1072.5,1072.5,-1.94,50.0,1135.0,1020.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBL,2026-03-24,435.0,439.6,430.0,434.9,-0.02,104468.0,498.0,367.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBL,2026-03-23,443.0,444.0,429.0,436.0,-1.58,95441.0,498.0,367.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBL,2026-03-22,438.9,445.0,433.1,440.0,0.25,138959.0,498.0,367.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBILD84/85,2026-03-24,1224.0,1224.0,1224.0,1224.0,0.0,50.0,1238.0,1104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBILD84/85,2026-03-23,1222.0,1224.0,1222.0,1224.0,0.16,125.0,1238.0,1104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBILD84/85,2026-03-22,1200.0,1200.0,1200.0,1200.0,0.0,25.0,1238.0,1104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBILD86/87,2026-03-24,1090.2,1090.2,1090.2,1090.3,0.01,55.0,1142.0,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBILD86/87,2026-03-23,1075.1,1090.0,1060.0,1069.0,-0.57,1390.0,1142.0,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBILD86/87,2026-03-22,1113.0,1113.0,1081.0,1081.0,-2.88,1660.0,1142.0,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIME,2026-03-24,260.8,260.8,252.0,260.0,-0.31,288592.0,278.9,210.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIME,2026-03-23,257.9,258.9,251.0,255.7,-0.85,343618.0,278.9,210.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIME,2026-03-22,253.9,258.2,250.0,256.9,1.18,790003.0,278.9,210.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIMESY2,2026-03-24,9.41,9.78,9.4,9.78,3.93,4300.0,10.18,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIMESY2,2026-03-23,9.42,9.98,9.42,9.59,1.8,6010.0,10.18,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIMESY2,2026-03-22,9.58,9.89,9.39,9.6,0.21,4270.0,10.18,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBLBS,2026-03-24,825.0,833.8,815.1,820.0,-0.61,12089.0,950.0,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBLBS,2026-03-23,835.9,844.5,819.2,825.0,-1.3,12811.0,950.0,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBLBS,2026-03-22,808.0,843.8,800.0,835.9,3.45,33922.0,950.0,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCIL,2026-03-24,472.0,479.2,471.0,475.0,0.64,31338.0,579.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCIL,2026-03-23,470.0,489.9,458.3,476.0,1.28,135998.0,579.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCIL,2026-03-22,451.0,475.0,451.0,470.0,4.21,127382.0,579.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GFCL,2026-03-24,706.0,706.0,691.0,700.0,-0.85,38105.0,756.8,528.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GFCL,2026-03-23,716.0,716.0,695.1,705.0,-1.54,25115.0,756.8,528.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GFCL,2026-03-22,695.0,706.0,685.1,702.0,1.01,59281.0,756.8,528.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHL,2026-03-24,277.0,279.1,273.0,274.3,-0.97,246023.0,295.0,197.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHL,2026-03-23,281.5,281.5,269.0,274.0,-2.66,386685.0,295.0,197.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHL,2026-03-22,289.0,289.0,272.0,276.0,-4.5,673229.0,299.0,197.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIBF1,2026-03-24,11.05,11.46,11.05,11.4,3.17,19750.0,11.68,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIBF1,2026-03-23,11.13,11.57,11.13,11.24,0.99,35700.0,11.68,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIBF1,2026-03-22,11.0,11.35,11.0,11.35,3.18,353350.0,11.68,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GILB,2026-03-24,1266.0,1268.0,1236.0,1244.5,-1.7,2366.0,1441.6,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GILB,2026-03-23,1258.0,1280.0,1230.0,1266.0,0.64,14389.0,1441.6,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GILB,2026-03-22,1171.0,1249.0,1169.0,1237.9,5.71,9637.0,1441.6,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLBSL,2026-03-24,2000.0,2005.0,1970.2,1995.0,-0.25,1294.0,3232.0,1838.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLBSL,2026-03-23,1985.0,2029.0,1966.6,2000.0,0.76,3173.0,3232.0,1838.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLBSL,2026-03-22,1969.0,2004.0,1940.0,1985.0,0.81,3183.0,3232.0,1838.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLH,2026-03-24,318.7,318.7,308.0,309.5,-2.89,302336.0,328.2,227.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLH,2026-03-23,318.4,318.4,305.0,312.5,-1.85,206538.0,328.2,227.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLH,2026-03-22,314.2,316.2,302.8,312.2,-0.64,631887.0,328.2,227.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMFBS,2026-03-24,1490.0,1493.0,1475.0,1493.0,0.2,939.0,1871.0,1385.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMFBS,2026-03-23,1519.0,1519.0,1469.1,1506.0,-0.86,2142.0,1871.0,1385.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMFBS,2026-03-22,1487.0,1526.0,1465.0,1519.0,2.15,2783.0,1871.0,1385.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMFIL,2026-03-24,519.0,540.0,513.1,538.0,3.66,103073.0,557.0,393.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMFIL,2026-03-23,522.0,523.0,508.2,519.9,-0.4,80936.0,557.0,393.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMFIL,2026-03-22,505.0,518.0,500.0,512.0,1.39,95923.0,557.0,393.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMLI,2026-03-24,1765.0,1770.0,1745.0,1754.0,-0.62,2546.0,2778.0,1694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMLI,2026-03-23,1791.9,1791.9,1760.0,1770.0,-1.22,5354.0,2778.0,1694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMLI,2026-03-22,1756.0,1783.0,1748.0,1759.0,0.17,6755.0,2778.0,1694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRDBL,2026-03-24,1153.0,1186.0,1141.1,1176.1,2.0,38750.0,1668.4,944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRDBL,2026-03-23,1156.4,1181.0,1141.5,1154.8,-0.14,12824.0,1668.4,944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRDBL,2026-03-22,1142.7,1190.0,1142.7,1180.0,3.26,21737.0,1668.4,944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSY,2026-03-24,9.9,10.02,9.82,9.96,0.61,17890.0,10.4,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSY,2026-03-23,10.08,10.08,9.72,10.0,-0.79,30810.0,10.4,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSY,2026-03-22,9.71,9.9,9.71,9.9,1.96,19126.0,10.4,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUFL,2026-03-24,601.0,607.0,595.0,601.0,0.0,20583.0,644.0,460.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUFL,2026-03-23,605.0,613.0,593.0,600.0,-0.83,32737.0,644.0,460.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUFL,2026-03-22,602.0,610.0,595.0,605.0,0.5,58335.0,644.0,460.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GVL,2026-03-24,531.0,532.0,518.5,528.0,-0.56,83725.0,662.0,424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GVL,2026-03-23,515.0,526.0,515.0,526.0,2.14,127195.0,662.0,424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GVL,2026-03-22,515.0,520.0,511.0,517.5,0.49,114311.0,662.0,424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8020,2026-03-24,11.51,12.0,11.5,11.75,2.09,20592.0,12.21,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8020,2026-03-23,11.68,11.8,11.67,11.69,0.09,7600.0,12.21,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8020,2026-03-22,11.45,11.91,11.45,11.9,3.93,31480.0,12.21,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATHY,2026-03-24,972.5,977.9,960.0,960.3,-1.25,14980.0,1469.8,875.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATHY,2026-03-23,980.0,980.0,952.0,970.0,-1.02,21547.0,1469.8,875.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATHY,2026-03-22,961.0,974.1,945.0,971.5,1.09,24777.0,1469.8,875.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBL,2026-03-24,236.6,236.6,229.0,231.9,-1.99,205436.0,261.0,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBL,2026-03-23,235.0,237.0,228.6,232.0,-1.28,285064.0,261.0,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBL,2026-03-22,230.3,237.0,229.0,234.2,1.69,568194.0,261.0,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBLD83,2026-03-24,1030.0,1030.0,1030.0,1030.0,0.0,25.0,1111.0,1020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDHPC,2026-03-24,264.0,267.0,256.0,257.7,-2.39,1008890.0,274.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDHPC,2026-03-23,270.3,270.3,259.2,264.0,-2.33,1070651.0,274.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDHPC,2026-03-22,255.0,274.0,250.2,265.0,3.92,2729307.0,274.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDL,2026-03-24,1263.7,1263.7,1235.0,1253.0,-0.85,144026.0,1556.1,1103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDL,2026-03-23,1220.0,1240.4,1210.0,1239.0,1.56,158313.0,1556.1,1103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDL,2026-03-22,1218.9,1220.0,1201.0,1215.5,-0.28,129587.0,1556.1,1103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEI,2026-03-24,570.9,580.8,555.7,569.2,-0.3,24869.0,654.0,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEI,2026-03-23,564.5,573.9,560.0,569.8,0.94,13637.0,654.0,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEI,2026-03-22,552.0,576.0,552.0,576.0,4.35,29229.0,654.0,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEIP,2026-03-24,327.0,330.0,319.5,329.0,0.61,4115.0,414.7,293.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEIP,2026-03-23,333.0,337.9,324.6,331.1,-0.57,2155.0,414.7,293.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEIP,2026-03-22,329.4,338.6,316.6,338.6,2.79,12629.0,414.7,293.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFIN,2026-03-24,195.7,217.3,195.7,217.3,11.04,200.0,217.3,101.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFIN,2026-03-23,176.4,197.6,176.4,197.6,12.02,250.0,197.6,101.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFIN,2026-03-22,166.5,179.7,166.5,179.7,7.93,300.0,179.7,101.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HHL,2026-03-24,377.0,387.0,375.0,383.1,1.62,59378.0,545.0,310.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HHL,2026-03-23,388.6,388.6,373.0,379.1,-2.44,112500.0,545.0,310.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HHL,2026-03-22,396.1,396.1,379.3,381.0,-3.81,139087.0,545.0,310.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIDCL,2026-03-24,297.0,300.0,292.6,295.1,-0.64,325583.0,340.0,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIDCL,2026-03-23,300.0,301.2,293.1,296.6,-1.13,284958.0,340.0,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIDCL,2026-03-22,301.0,304.5,296.1,298.9,-0.7,583067.0,340.0,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIDCLP,2026-03-24,222.0,229.5,219.3,229.0,3.15,2027992.0,239.0,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIDCLP,2026-03-23,225.0,225.0,218.7,221.0,-1.78,854117.0,239.0,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIDCLP,2026-03-22,229.0,229.0,219.0,224.0,-2.18,1290560.0,239.0,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIMSTAR,2026-03-24,958.0,976.0,940.0,945.0,-1.36,8388.0,1264.0,252.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIMSTAR,2026-03-23,950.0,969.0,940.1,958.0,0.84,15172.0,1264.0,252.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIMSTAR,2026-03-22,970.0,985.0,950.7,962.0,-0.82,15667.0,1264.0,252.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLBSL,2026-03-24,970.0,1005.0,970.0,994.0,2.47,3239.0,1100.0,837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLBSL,2026-03-23,989.5,998.0,970.0,987.0,-0.25,17932.0,1100.0,837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLBSL,2026-03-22,960.0,998.9,955.2,970.1,1.05,14686.0,1100.0,837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLI,2026-03-24,404.9,406.9,398.0,402.5,-0.59,93133.0,464.0,354.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLI,2026-03-23,412.0,412.9,398.0,404.9,-1.72,160317.0,464.0,354.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLI,2026-03-22,398.0,409.2,397.0,409.0,2.76,302510.0,464.0,354.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLICF,2026-03-24,9.72,9.8,9.72,9.72,0.0,100800.0,10.55,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLICF,2026-03-23,9.35,9.91,9.35,9.91,5.99,5630.0,10.55,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLICF,2026-03-22,9.28,9.64,9.28,9.45,1.83,3420.0,10.55,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPPL,2026-03-24,388.9,419.4,388.9,419.4,7.84,237588.0,711.0,388.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPPL,2026-03-23,520.0,525.0,512.0,522.0,0.38,564569.0,711.0,411.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPPL,2026-03-22,520.0,520.0,509.0,513.9,-1.17,476637.0,711.0,411.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRL,2026-03-24,923.0,923.0,892.0,898.1,-2.7,155496.0,1139.9,762.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRL,2026-03-23,928.0,928.0,895.0,905.0,-2.48,157192.0,1139.9,762.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRL,2026-03-22,887.9,920.0,887.9,910.0,2.49,261691.0,1139.9,762.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HURJA,2026-03-24,299.9,300.0,292.1,296.0,-1.3,335627.0,312.1,204.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HURJA,2026-03-23,299.0,300.3,291.0,294.9,-1.37,263231.0,312.1,204.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HURJA,2026-03-22,305.0,311.0,295.0,299.0,-1.97,887634.0,312.1,204.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICFC,2026-03-24,690.0,693.0,677.0,690.0,0.0,25961.0,730.9,555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICFC,2026-03-23,691.0,695.0,681.1,689.9,-0.16,26720.0,730.9,555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICFC,2026-03-22,687.0,690.0,676.2,687.0,0.0,32298.0,730.9,555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICFCD88,2026-03-24,1150.0,1173.0,1149.6,1173.0,2.0,259.0,1216.0,1044.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
